gene_id	baseMean	log2FoldChange	lfcSE	lfc_MAP	lfcSE_MAP	stat	pvalue	padj	weight	Plasmid	old_locus_tag	gene_biotype	Gene	synonym	product	product_kegg	note	other	protein_id	inference_coordinates	exon_number	threshold	genelabels
ROD_RS05870	538.407078299924	0.0743204036756231	0.1265802280104	0.042569930476247	0.097332160035498	0.587140699963952	0.557109214963055	1	1.23838514528629	NC_013716.1	ROD_11691	protein_coding	nagZ	NA	beta-N-acetylhexosaminidase	Beta-hexosaminidase	NA	NA	WP_012905454.1	similar to AA sequence:RefSeq:NP_460179.1	1	Not Significant	
ROD_RS05890	60.1644387435953	-0.0790297537698368	0.341507944782663	-0.0116172578880558	0.132034688365416	-0.23141410024921	0.816993112018617	1	0.51167366532424	NC_013716.1	ROD_11741	pseudogene	NA	NA	TonB-dependent receptor	pseudogene	incomplete	partial true, pseudo true, partial in the middle of a contig, missing N-terminus, partial true, pseudo true	NA	similar to AA sequence:RefSeq:YP_005226287.1	1	Not Significant	
ROD_RS05900	78.4012652530294	-0.0350646085778713	0.294334805735018	-0.00654346598750916	0.128343747877009	-0.119131709518034	0.905171009063565	1	0.51167366532424	NC_013716.1	ROD_11761	protein_coding	bhsA	ycfR	multiple stress resistance protein BhsA	putative exported protein	NA	NA	WP_012905460.1	similar to AA sequence:RefSeq:NP_309517.1	1	Not Significant	
ROD_RS05930	49.9286597476434	0.242163937687743	0.367478635308734	0.0326076456445325	0.137372103059817	0.658987800703817	0.509903602481238	1	0.51167366532424	NC_013716.1	ROD_11821	protein_coding	NA	NA	acyltransferase family protein	putative acyltransferase	NA	NA	WP_012905466.1	similar to AA sequence:RefSeq:NP_415633.1	1	Not Significant	
ROD_RS05940	793.642863664141	0.06644302917518	0.111111795750169	0.0418216587759396	0.0896747165507665	0.5979835779504	0.549850890716394	1	1.33935742971888	NC_013716.1	ROD_11841	protein_coding	lolD	NA	lipoprotein-releasing ABC transporter ATP-binding protein LolD	lipoprotein-releasing system ATP-binding protein	NA	NA	WP_012905468.1	similar to AA sequence:RefSeq:NP_309522.2	1	Not Significant	
ROD_RS05950	745.459304385254	0.00165828256339233	0.112875065782053	0.00107533391201338	0.0884581541532319	0.0146913098291721	0.988278452363409	1	1.21509662524835	NC_013716.1	ROD_11861	protein_coding	nagK	NA	N-acetylglucosamine kinase	N-acetyl-D-glucosamine kinase	NA	NA	WP_012905470.1	similar to AA sequence:RefSeq:NP_309524.1	1	Not Significant	
ROD_RS05955	1101.16181165103	-0.0140230813853607	0.098927107446915	-0.00930099505775084	0.0813358091611797	-0.141751656823541	0.887276170626272	1	1.25162337662338	NC_013716.1	ROD_11871	protein_coding	npdA	cobB	NAD-dependent protein deacylase	NAD-dependent deacetylase (regulatory protein Sir homolog)	NA	NA	WP_012905471.1	similar to AA sequence:RefSeq:NP_460191.1	1	Not Significant	
ROD_RS05960	262.451535166696	-0.0720434981408413	0.169883010398728	-0.0299680122891016	0.111249329985236	-0.424077122083897	0.671509569592903	1	1.23838514528629	NC_013716.1	ROD_11881	protein_coding	NA	NA	MFS transporter	Major Facilitator Superfamily transporter	NA	NA	WP_012905472.1	similar to AA sequence:RefSeq:WP_014832724.1	1	Not Significant	
ROD_RS05980	71.7260010158127	-0.0940075346131423	0.312141192622294	-0.0161434643118711	0.130617285089657	-0.301169909115122	0.763284934244081	1	0.504615384615385	NC_013716.1	ROD_11921	protein_coding	NA	NA	glycerate kinase	Conserved hypothetical protein	NA	NA	WP_012905476.1	similar to AA sequence:RefSeq:WP_017348212.1	1	Not Significant	
ROD_RS05985	138.342848863191	0.0311886165750103	0.227566756883603	0.00889674485950169	0.120979292498935	0.137052603825447	0.89098921552292	1	1.23838514528629	NC_013716.1	ROD_11931	protein_coding	ttuC'	NA	tartrate dehydrogenase	Tartrate dehydrogenase	NA	NA	WP_012905477.1	similar to AA sequence:RefSeq:WP_004203857.1	1	Not Significant	
ROD_RS05990	16.8427254019223	-0.558934305866488	0.629140007894095	-0.0271891170335333	0.14259538673974	-0.888410049994111	0.374320221331003	1	0.339357429718875	NC_013716.1	ROD_11941	protein_coding	NA	NA	MFS transporter	Major Facilitator Superfamily transporter	NA	NA	WP_012905478.1	similar to AA sequence:RefSeq:YP_005226456.1	1	Not Significant	
ROD_RS06010	109.945857416191	0.168498821789532	0.251876362454857	0.042015397620315	0.130113012249431	0.66897433386482	0.503511850562077	1	0.135465800694204	NC_013716.1	ROD_11981	protein_coding	NA	NA	aryl-sulfate sulfotransferase	conserved hypothetical protein	NA	NA	WP_012905482.1	similar to AA sequence:RefSeq:WP_012542005.1	1	Not Significant	
ROD_RS06015	12.7645219943544	0.756781199403277	0.731060980322445	0.027349046340473	0.143649644444508	1.03518204332214	0.300583903090164	1	0.339357429718875	NC_013716.1	ROD_11991	protein_coding	NA	NA	ABC transporter ATP-binding protein	ABC transporter, ATP-binding component	NA	NA	WP_012905483.1	similar to AA sequence:RefSeq:WP_004099303.1	1	Not Significant	
ROD_RS06020	24.4338723248171	-0.0166745538680381	0.518711088779342	-0.000967556108662925	0.137315522656398	-0.0321461295675739	0.974355516326779	1	0.339357429718875	NC_013716.1	ROD_12001	protein_coding	NA	NA	ABC transporter permease subunit	ABC transporter, permease component	NA	NA	WP_012905484.1	similar to AA sequence:RefSeq:WP_017146545.1	1	Not Significant	
ROD_RS06025	31.2113575317507	0.0988391860951188	0.470023730795314	0.00833616793609042	0.136653123117564	0.21028552309024	0.83344483358527	1	0.501623376623377	NC_013716.1	ROD_12011	protein_coding	NA	NA	ABC transporter substrate-binding protein	ABC transporter, periplasmic binding component	NA	NA	WP_012905485.1	similar to AA sequence:RefSeq:WP_014837527.1	1	Not Significant	
ROD_RS06030	792.001293955665	-0.018253118877468	0.112184107835873	-0.0111465273653061	0.0882920197491703	-0.162706814981072	0.870749280920233	1	1.21509662524835	NC_013716.1	ROD_12021	protein_coding	NA	NA	LysR family transcriptional regulator	LysR-family transcriptional regulator	NA	NA	WP_012905486.1	similar to AA sequence:RefSeq:WP_008805220.1	1	Not Significant	
ROD_RS06040	652.864901768095	-0.0552827850377948	0.119260068898657	-0.0329749336134702	0.092927937231258	-0.463548156129043	0.642971505516222	1	1.25162337662338	NC_013716.1	ROD_12041	protein_coding	potC	NA	spermidine/putrescine ABC transporter permease PotC	spermidine/putrescine ABC transporter, permease protein	NA	NA	WP_012905488.1	similar to AA sequence:RefSeq:WP_015964836.1	1	Not Significant	
ROD_RS06065	599.20644976028	-0.017386457586175	0.129347395275736	-0.00942803051713897	0.0959404049974608	-0.134416758444277	0.893073030567348	1	1.25461538461538	NC_013716.1	ROD_12111	protein_coding	espK	NA	type III secretion system effector EspK	putative T3SS effector protein EspK	NA	NA	WP_012905490.1	similar to AA sequence:RefSeq:NP_309595.1	1	Not Significant	
ROD_RS06070	619.76363985107	0.00791751821676312	0.124643015754419	0.00456579142468361	0.0938509776647216	0.0635215552900516	0.949351195263845	1	1.23838514528629	NC_013716.1	ROD_12131	protein_coding	potB	NA	spermidine/putrescine ABC transporter permease PotB	spermidine/putrescine ABC transporter, permease protein	NA	NA	WP_012905491.1	similar to AA sequence:RefSeq:NP_309597.3	1	Not Significant	
ROD_RS06085	16.6983517907112	-0.18134816174928	0.635534552984616	-0.00833439838210899	0.139338103968544	-0.28534744633101	0.775377966169256	1	0.504615384615385	NC_013716.1	ROD_12161	protein_coding	NA	NA	IS110-like element ISCro4 family transposase	ISCro4 transposase	NA	NA	WP_012904434.1	similar to AA sequence:RefSeq:WP_012904434.1	1	Not Significant	
ROD_RS06090	2122.91711730132	0.0527682616655531	0.0849824994296589	0.0392766690329111	0.0740309011392779	0.620930921303745	0.534645075139424	1	1.21509662524835	NC_013716.1	ROD_12171	protein_coding	roxA	ycfD	[50S ribosomal protein L16]-arginine 3-hydroxylase	conserved hypothetical protein	NA	NA	WP_012905494.1	similar to AA sequence:RefSeq:NP_309600.2	1	Not Significant	
ROD_RS06095	1352.39221156122	0.0493328743804617	0.0931465288298302	0.0350063278273716	0.0789781376956863	0.529626546476983	0.596370884974035	1	1.33935742971888	NC_013716.1	ROD_12181	protein_coding	phoQ	NA	two-component system sensor histidine kinase PhoQ	two-component sensor kinase	NA	NA	WP_012905495.1	similar to AA sequence:RefSeq:NP_460200.1	1	Not Significant	
ROD_RS06100	1108.92884541655	-0.0522513613378418	0.0982480264447664	-0.035469845170166	0.0820514539646838	-0.531831154564888	0.594842943021739	1	1.25162337662338	NC_013716.1	ROD_12191	protein_coding	phoP	NA	two-component system response regulator PhoP	two-component response regulator	NA	NA	WP_012905496.1	similar to AA sequence:RefSeq:NP_707059.1	1	Not Significant	
ROD_RS06110	6715.12116643855	0.0284377094084254	0.0723225510198685	0.0225718641614413	0.0647486479726688	0.393206669391584	0.694166844179991	1	1.25461538461538	NC_013716.1	ROD_12211	protein_coding	purB	NA	adenylosuccinate lyase	adenylosuccinate lyase	NA	NA	WP_012905497.1	similar to AA sequence:RefSeq:WP_002950897.1	1	Not Significant	
ROD_RS06130	367.039487704841	0.0436049471907738	0.146639404707185	0.0213527052387315	0.103036758942937	0.297361730824302	0.766190357322222	1	1.23838514528629	NC_013716.1	ROD_12251	protein_coding	rluE	NA	23S rRNA pseudouridine(2457) synthase RluE	ribosomal large subunit pseudouridine synthase E (rRNA pseudouridylate synthase E)	NA	NA	WP_012905501.1	similar to AA sequence:RefSeq:NP_415653.4	1	Not Significant	
ROD_RS06140	37.7834860573037	0.361848226305495	0.420680429107105	0.0383716052356987	0.141595749234228	0.860149893527301	0.389706421046833	1	0.135465800694204	NC_013716.1	ROD_12271	protein_coding	NA	NA	hypothetical protein	Putative exported protein	NA	NA	WP_012905503.1	ab initio prediction:GeneMarkS-2+	1	Not Significant	
ROD_RS06150	25.4545239391588	-0.758954660046491	0.513213838556737	-0.0575922362147947	0.153553190570676	-1.4788273484223	0.139186464554322	1	0.135465800694204	NC_013716.1	ROD_12291	protein_coding	NA	NA	hypothetical protein	putative membrane protein	NA	NA	WP_012905505.1	similar to AA sequence:RefSeq:WP_014169953.1	1	Not Significant	
ROD_RS06170	604.361506328972	0.0243544962799562	0.120856244101769	0.0138276881262002	0.0924150646982333	0.201516243210803	0.840294929699059	1	1.23838514528629	NC_013716.1	ROD_12321	protein_coding	blaSED	NA	SED family class A beta-lactamase	Beta-lactamase	NA	NA	WP_012905508.1	similar to AA sequence:RefSeq:WP_004137840.1	1	Not Significant	
ROD_RS06180	21.1406557434442	-0.334477998610342	0.568855482227152	-0.0193710978130709	0.140026234278368	-0.587984134917382	0.556542941781501	1	0.501623376623377	NC_013716.1	ROD_12351	protein_coding	yodA	zinT	metal-binding protein ZinT	putative metal-binding protein	NA	NA	WP_162467720.1	similar to AA sequence:RefSeq:NP_460229.3	1	Not Significant	
ROD_RS06185	33.6852273801268	-0.553105394331519	0.458701070407211	-0.0506808320635498	0.148256007045006	-1.20580794337476	0.227891551995097	1	0.51167366532424	NC_013716.1	ROD_12361	protein_coding	umuD	NA	translesion error-prone DNA polymerase V autoproteolytic subunit	SOS mutagenesis and repair protein	NA	NA	WP_049794247.1	similar to AA sequence:RefSeq:WP_001545475.1	1	Not Significant	
ROD_RS06190	78.9633922171231	0.166023688591319	0.29535990419462	0.0320019371588335	0.132251866883082	0.562106386931658	0.574043537019619	1	0.339357429718875	NC_013716.1	ROD_12371	protein_coding	NA	NA	transporter	putative transmembrane transporter	NA	NA	WP_012905513.1	similar to AA sequence:RefSeq:WP_007886552.1	1	Not Significant	
ROD_RS06195	19.2517901553624	-0.667195062572022	0.582510853126739	-0.0386495771276547	0.145727918555705	-1.14537790839557	0.252052645544657	1	0.504615384615385	NC_013716.1	ROD_12381	protein_coding	NA	NA	aldolase	putative sugar aldolase	NA	NA	WP_012905514.1	similar to AA sequence:RefSeq:WP_008104458.1	1	Not Significant	
ROD_RS06200	9.66743867837191	-0.496493995770554	0.877696909645026	-0.0113649364176383	0.14142188199634	-0.565678186073773	0.571612566764403	1	0.339357429718875	NC_013716.1	ROD_12391	protein_coding	NA	NA	four-carbon acid sugar kinase family protein	conserved hypothetical protein	NA	NA	WP_012905515.1	similar to AA sequence:RefSeq:WP_020078860.1	1	Not Significant	
ROD_RS06205	12.7529535033032	-0.335666322529996	0.756656881778503	-0.0106764143522083	0.14064711875387	-0.443617616667968	0.657319066848047	1	0.504615384615385	NC_013716.1	ROD_12401	protein_coding	NA	NA	isocitrate/isopropylmalate dehydrogenase family protein	conserved hypothetical protein	NA	NA	WP_012905516.1	similar to AA sequence:RefSeq:WP_007886555.1	1	Not Significant	
ROD_RS06220	70.3191740444231	-0.213332825328619	0.320975701087951	-0.0357345954207563	0.135439358553052	-0.66463855240607	0.506281704689751	1	0.339357429718875	NC_013716.1	ROD_12431	protein_coding	NA	NA	MFS transporter	Major Facilitator Superfamily transporter	NA	NA	WP_012905519.1	similar to AA sequence:RefSeq:WP_007886558.1	1	Not Significant	
ROD_RS06240	43.0939722149929	0.300059910159946	0.398983811797993	0.0347973179310554	0.139547125239791	0.752060362568964	0.452014759317876	1	0.51167366532424	NC_013716.1	ROD_12471	protein_coding	NA	NA	lactonase family protein	hypothetical protein	NA	NA	WP_012905523.1	similar to AA sequence:RefSeq:WP_020078868.1	1	Not Significant	
ROD_RS06245	13.5771369194395	-0.174854306308674	0.698932547335292	-0.00678902931537612	0.139763873689697	-0.25017336361758	0.80245328317304	1	0.501623376623377	NC_013716.1	ROD_12481	protein_coding	phbB	NA	acetoacetyl-CoA reductase	putative dehydrogenase	NA	NA	WP_012905524.1	similar to AA sequence:RefSeq:WP_012905524.1	1	Not Significant	
ROD_RS06250	51.8464652815732	-0.387801572887449	0.37918905152631	-0.0494775592753039	0.144310596458942	-1.02271300114408	0.306443562453054	1	0.501623376623377	NC_013716.1	ROD_12491	protein_coding	NA	NA	CitMHS family transporter	putative transmembrane transporter	NA	NA	WP_012905525.1	similar to AA sequence:RefSeq:WP_007886567.1	1	Not Significant	
ROD_RS06260	456.476559440859	-0.0429973364626024	0.136547284005379	-0.0223503571186471	0.0994352922670374	-0.314889723188553	0.752845384689863	1	1.25162337662338	NC_013716.1	ROD_12511	protein_coding	umuC	NA	Y-family DNA polymerase	SOS mutagenesis and repair protein	NA	NA	WP_012905527.1	similar to AA sequence:RefSeq:WP_000457616.1	1	Not Significant	
ROD_RS06265	704.3731325847	0.0131708135211167	0.115771227930725	0.00806257862911785	0.0899262896814362	0.113765861833976	0.909423401157896	1	1.33935742971888	NC_013716.1	ROD_12531	protein_coding	leuE	NA	leucine efflux protein LeuE	putative transport protein	NA	NA	WP_012905529.1	similar to AA sequence:RefSeq:NP_460236.1	1	Not Significant	
ROD_RS06270	18.8611581657565	-0.155036507418042	0.595761710957775	-0.00830138833571868	0.138861441749044	-0.260232412668478	0.794684503612505	1	0.501623376623377	NC_013716.1	ROD_12541	protein_coding	yeaR	NA	DUF1971 domain-containing protein YeaR	conserved hypothetical protein	NA	NA	WP_012905530.1	similar to AA sequence:RefSeq:NP_460237.1	1	Not Significant	
ROD_RS06275	8.28198467373365	0.775522678173138	0.893572687318844	0.0190263260821119	0.142517156365651	0.867889864114005	0.385454628258291	1	0.339357429718875	NC_013716.1	ROD_12551	protein_coding	NA	NA	DUF1869 domain-containing protein	conserved hypothetical protein	NA	NA	WP_012905531.1	similar to AA sequence:RefSeq:NP_310532.1	1	Not Significant	
ROD_RS06280	32.5081790329875	-0.127328362163312	0.454515725117842	-0.011273788596308	0.136488395319332	-0.280140719290405	0.7793695454052	1	0.504615384615385	NC_013716.1	ROD_12561	protein_coding	NA	NA	hypothetical protein	putative outer membrane protein	NA	NA	WP_012905532.1	similar to AA sequence:RefSeq:NP_460239.1	1	Not Significant	
ROD_RS06295	53.4318797724904	-0.277308382030322	0.357739318107085	-0.0388788293429316	0.138807345842153	-0.775168867368705	0.438239881926466	1	0.504615384615385	NC_013716.1	ROD_12591	protein_coding	NA	NA	DUF333 domain-containing protein	putative exported protein	NA	NA	WP_024132626.1	similar to AA sequence:RefSeq:WP_000691930.1	1	Not Significant	
ROD_RS06300	244.915651755366	-0.0156856658608863	0.174654663355174	-0.00617426249755757	0.110455679460079	-0.089809602329302	0.928438517473946	1	1.25461538461538	NC_013716.1	ROD_12601	protein_coding	NA	NA	hypothetical protein	conserved hypothetical protein	NA	NA	WP_012905536.1	similar to AA sequence:RefSeq:WP_000487130.1	1	Not Significant	
ROD_RS06305	286.724807509512	0.0772916542599356	0.165460467426292	0.0333448975337992	0.110484413907538	0.46713064130782	0.640406412878636	1	1.25461538461538	NC_013716.1	ROD_12611	protein_coding	NA	NA	DUF488 domain-containing protein	conserved hypothetical protein	NA	NA	WP_012905537.1	similar to AA sequence:RefSeq:WP_001222533.1	1	Not Significant	
ROD_RS06310	379.342033042881	-0.042843210048234	0.147481174008445	-0.0208104629950427	0.103300352464979	-0.290499518574355	0.771434119029712	1	1.23493423677185	NC_013716.1	ROD_12612	protein_coding	NA	NA	DUF523 domain-containing protein	conserved hypothetical protein	NA	NA	WP_012905538.1	similar to AA sequence:RefSeq:WP_004892886.1	1	Not Significant	
ROD_RS06315	1349.54635289304	-0.0312998592382632	0.0926573844117342	-0.0218795887903008	0.0780634580678722	-0.337802102195962	0.735512325596867	1	1.33935742971888	NC_013716.1	ROD_12641	protein_coding	NA	NA	CTP synthase	conserved hypothetical protein	NA	NA	WP_012905540.1	similar to AA sequence:RefSeq:WP_003832447.1	1	Not Significant	
ROD_RS06350	521.500197645688	0.000923688155900355	0.135456414395704	0.000595451374467636	0.0981917235888787	0.00681908021868953	0.994559203340707	1	1.23838514528629	NC_013716.1	ROD_12711	protein_coding	NA	NA	aldo/keto reductase	putative aldo/keto reductase	NA	NA	WP_012905548.1	similar to AA sequence:RefSeq:WP_001186371.1	1	Not Significant	
ROD_RS06360	68965.5582294435	-0.0337872814271515	0.0663733512840984	-0.033316798808316	0.0606679898532965	-0.509048899497805	0.610717948888316	1	1.25461538461538	NC_013716.1	ROD_12731	protein_coding	gapA	NA	glyceraldehyde-3-phosphate dehydrogenase	glyceraldehyde 3-phosphate dehydrogenase A	NA	NA	WP_012905550.1	similar to AA sequence:RefSeq:WP_006322611.1	1	Not Significant	
ROD_RS06375	499.5171527118	-0.0807815635839757	0.147023498234032	-0.0395828881095546	0.105431564161698	-0.549446616046283	0.582698990577514	1	1.25461538461538	NC_013716.1	ROD_12761	protein_coding	yajD	NA	HNH nuclease YajD	putative endonuclease	NA	NA	WP_012905553.1	similar to AA sequence:RefSeq:YP_005226383.1	1	Not Significant	
ROD_RS06380	47.5112866968088	0.0823599652895425	0.387235839061459	0.00987665371080887	0.134130498111123	0.212686835725634	0.831571235419163	1	0.501623376623377	NC_013716.1	ROD_12771	protein_coding	NA	NA	glycoside hydrolase family 18 protein	putative exported protein	NA	NA	WP_012905554.1	similar to AA sequence:RefSeq:WP_013097050.1	1	Not Significant	
ROD_RS06385	14.1075618346849	0.510118733788151	0.692789961639103	0.0208103111033061	0.141714150947763	0.736325238577704	0.461532790250785	1	0.504615384615385	NC_013716.1	ROD_12781	protein_coding	NA	NA	zinc-binding dehydrogenase	putative zinc-binding dehydrogenase	NA	NA	WP_012905555.1	similar to AA sequence:RefSeq:NP_310512.1	1	Not Significant	
ROD_RS06390	29.8353526753221	-0.106675860498059	0.473398595713412	-0.00874737938276645	0.136731499774042	-0.225340466710297	0.821714421203114	1	0.339357429718875	NC_013716.1	ROD_12791	protein_coding	NA	NA	MFS transporter	major facilitator superfamily protein	NA	NA	WP_012905556.1	similar to AA sequence:RefSeq:NP_416289.1	1	Not Significant	
ROD_RS06400	55.2963706145946	0.12080552794012	0.356808778122095	0.0166924724709708	0.13348683457492	0.338572185852396	0.734932038771994	1	0.51167366532424	NC_013716.1	ROD_12811	protein_coding	NA	NA	ketose-bisphosphate aldolase	putative sugar-bisphosphate aldolase	NA	NA	WP_012905558.1	similar to AA sequence:RefSeq:NP_310509.1	1	Not Significant	
ROD_RS06405	77.4963591359018	0.0269956947681734	0.296165401917602	0.00541509063079893	0.128438332083659	0.0911507373696676	0.927372817812109	1	0.339357429718875	NC_013716.1	ROD_12821	protein_coding	NA	NA	sugar kinase	putative sugar kinase	NA	NA	WP_012905559.1	similar to AA sequence:RefSeq:YP_005226390.1	1	Not Significant	
ROD_RS06410	83.1534191993585	0.124670165252579	0.296155959708217	0.0236851673084587	0.13057209178017	0.420961190095275	0.673783421793031	1	0.339357429718875	NC_013716.1	ROD_12831	protein_coding	NA	NA	aldo/keto reductase	putative sugar reductase	NA	NA	WP_012905560.1	similar to AA sequence:RefSeq:NP_416285.1	1	Not Significant	
ROD_RS06415	104.515723907712	-0.0953678226564782	0.257247166833751	-0.0223370632548155	0.126343044390066	-0.370724481945843	0.710842753727167	1	0.504615384615385	NC_013716.1	ROD_12841	protein_coding	NA	NA	DeoR/GlpR family DNA-binding transcription regulator	DeoR-family transcriptional regulator	NA	NA	WP_012905561.1	similar to AA sequence:RefSeq:YP_005226392.1	1	Not Significant	
ROD_RS06420	23.7945286882598	0.426258757978998	0.541699594031528	0.0275953755287564	0.141471199982801	0.786891411172422	0.431345435761787	1	0.51167366532424	NC_013716.1	NA	pseudogene	NA	NA	MFS transporter	NA	incomplete	partial true, pseudo true, partial in the middle of a contig, missing C-terminus, partial true, pseudo true	NA	similar to AA sequence:RefSeq:NP_416283.1	1	Not Significant	
ROD_RS06440	82.3238258885114	-0.163187699445517	0.303829779828368	-0.029468595752764	0.132486661229322	-0.53710238521616	0.591196893306484	1	0.135465800694204	NC_013716.1	ROD_12851	pseudogene	NA	NA	MFS transporter	pseudogene	incomplete	partial true, pseudo true, partial in the middle of a contig, missing N-terminus, partial true, pseudo true	NA	similar to AA sequence:RefSeq:WP_000389924.1	1	Not Significant	
ROD_RS06455	3111.63351911733	-0.0202642314284446	0.0765909986572973	-0.0156317765455265	0.0675868330577264	-0.264577192929889	0.791335191586441	1	1.21509662524835	NC_013716.1	ROD_12921	protein_coding	sppA	NA	signal peptide peptidase SppA	protease IV	NA	NA	WP_012905564.1	similar to AA sequence:RefSeq:NP_310499.1	1	Not Significant	
ROD_RS06460	608.885521549424	-0.030957561316152	0.131430264595077	-0.0166451119667992	0.0971155641020108	-0.235543627729344	0.813786821156358	1	1.25162337662338	NC_013716.1	ROD_12931	protein_coding	NA	NA	NAD(P)H nitroreductase	putative nitroreductase	NA	NA	WP_012905565.1	similar to AA sequence:RefSeq:NP_310498.1	1	Not Significant	
ROD_RS06475	22.6576389396643	-0.359180977016227	0.585371889591865	-0.0189889770752694	0.140336737193193	-0.613594508726165	0.539483313130567	1	0.501623376623377	NC_013716.1	ROD_12961	protein_coding	NA	NA	IS110-like element ISCro4 family transposase	ISCro4 transposase	NA	NA	WP_012904434.1	similar to AA sequence:RefSeq:WP_012904434.1	1	Not Significant	
ROD_RS06480	16211.979093374	-0.0374982209958189	0.0690063451015276	-0.0301885259609901	0.0624958972957192	-0.543402507996164	0.586852699287478	1	1.33935742971888	NC_013716.1	ROD_12971	protein_coding	gdhA	NA	NADP-specific glutamate dehydrogenase	NADP-specific glutamate dehydrogenase	NA	NA	WP_012905568.1	similar to AA sequence:RefSeq:NP_460265.1	1	Not Significant	
ROD_RS06485	35.7554038205573	-0.0133570777742052	0.443074574665826	-0.00140287233983779	0.135638353666632	-0.0301463422591542	0.975950341731299	1	0.339357429718875	NC_013716.1	ROD_12981	protein_coding	NA	NA	YnjH family protein	putative exported protein	NA	NA	WP_024132629.1	similar to AA sequence:RefSeq:NP_416274.1	1	Not Significant	
ROD_RS06490	73.1321745311824	0.162035708374699	0.304880884946809	0.0298306983804112	0.132520508493555	0.531472179382347	0.595091615119633	1	0.339357429718875	NC_013716.1	ROD_12991	protein_coding	nudG	NA	pyrimidine (deoxy)nucleoside triphosphate diphosphatase	CTP pyrophosphohydrolase	NA	NA	WP_012905570.1	similar to AA sequence:RefSeq:WP_003840884.1	1	Not Significant	
ROD_RS06495	94.5759409846813	0.322599749870257	0.274977803808779	0.0752683835107411	0.147732183689791	1.17318469128001	0.240721749698564	1	0.504615384615385	NC_013716.1	ROD_13001	protein_coding	NA	NA	carboxymuconolactone decarboxylase family protein	putative decarboxylase	NA	NA	WP_024132631.1	similar to AA sequence:RefSeq:WP_003846637.1	1	Not Significant	
ROD_RS06500	105.022886185046	0.204607414950728	0.259464420553417	0.0494538872908809	0.133578564243732	0.788576000186523	0.430359862649904	1	0.504615384615385	NC_013716.1	ROD_13011	protein_coding	NA	NA	CDP-alcohol phosphatidyltransferase family protein	putative CDP-alcohol phosphatidyltransferase	NA	NA	WP_012905572.1	similar to AA sequence:RefSeq:NP_707357.2	1	Not Significant	
ROD_RS06510	66.190276267599	0.250182458278538	0.318745438370047	0.0435284981896193	0.137699797963754	0.784897376282099	0.432513740497221	1	0.135465800694204	NC_013716.1	ROD_13031	protein_coding	NA	NA	ATP-binding cassette domain-containing protein	ABC transporter, ATP-binding protein	NA	NA	WP_012905574.1	similar to AA sequence:RefSeq:WP_003840888.1	1	Not Significant	
ROD_RS06515	161.538064313811	0.111438577667997	0.22732590157061	0.0318577936972899	0.124084591055422	0.490215047638918	0.623981733823372	1	1.25162337662338	NC_013716.1	ROD_13041	protein_coding	NA	NA	ABC transporter permease subunit	putative membrane protein	NA	NA	WP_042623273.1	similar to AA sequence:RefSeq:WP_015364491.1	1	Not Significant	
ROD_RS06520	320.681473770575	-0.0945201525894998	0.158167826278058	-0.0431762027600174	0.109811124824532	-0.597594054452857	0.550110832344843	1	1.23493423677185	NC_013716.1	ROD_13051	protein_coding	NA	NA	ABC transporter substrate-binding protein	putative exported protein	NA	NA	WP_012905576.1	similar to AA sequence:RefSeq:WP_012132645.1	1	Not Significant	
ROD_RS06530	597.313325466235	-0.022944424840083	0.123354274432268	-0.0130233491428817	0.0934984360842137	-0.186004294911414	0.852441393254174	1	1.25461538461538	NC_013716.1	ROD_13071	protein_coding	xthA	NA	exodeoxyribonuclease III	exodeoxyribonuclease III	NA	NA	WP_012905578.1	similar to AA sequence:RefSeq:WP_012132643.1	1	Not Significant	
ROD_RS06535	30.6820277393028	-0.425733833440752	0.496517391030436	-0.031913597613842	0.141907495438484	-0.857439922813611	0.391201803578245	1	0.51167366532424	NC_013716.1	ROD_13091	protein_coding	astC	NA	aspartate aminotransferase family protein	succinylornithine transaminase	NA	NA	WP_012905580.1	similar to AA sequence:RefSeq:NP_310481.1	1	Not Significant	
ROD_RS06540	20.5887932892792	-0.00176360435340489	0.562446852647268	-0.000271316327355324	0.138035141243086	-0.00313559289220686	0.997498162941999	1	0.51167366532424	NC_013716.1	ROD_13101	protein_coding	astA	NA	arginine N-succinyltransferase	arginine N-succinyltransferase	NA	NA	WP_012905581.1	similar to AA sequence:RefSeq:NP_460270.1	1	Not Significant	
ROD_RS06545	40.5442768222986	0.178748912383224	0.406368983202992	0.0198787107681864	0.136155015134684	0.439868493343976	0.660032356371412	1	0.339357429718875	NC_013716.1	ROD_13111	protein_coding	astD	NA	succinylglutamate-semialdehyde dehydrogenase	N-succinylglutamate 5-semialdehyde dehydrogenase	NA	NA	WP_012905582.1	similar to AA sequence:RefSeq:NP_460271.1	1	Not Significant	
ROD_RS06550	70.2170030703792	0.263023620043127	0.315540083662443	0.0462852591874626	0.138505081116384	0.833566426776078	0.40452535107263	1	0.339357429718875	NC_013716.1	ROD_13121	protein_coding	astB	NA	N-succinylarginine dihydrolase	N-succinylarginine dihydrolase	NA	NA	WP_012905583.1	similar to AA sequence:RefSeq:NP_416259.1	1	Not Significant	
